_id,Preço da Tabela FIPE,Estimativa de Preço do Site,"Cliente compareceu para a inspeção? (1=Sim, 0=Não)","Cliente Vendeu o carro para a InstaCarro? (1=Sim, 0=Não)"
66b832257a9517cab6083c2b,25000,23595,0,0
66b832257a9517cab6083c2c,25000,23595,0,0
66b832257a9517cab6083c2d,25000,23595,0,0
66b832257a9517cab6083c2f,25000,23596,0,0
66b832257a9517cab6083c30,25000,23596,0,0
66b832257a9517cab6083c31,25000,23596,0,0
66b832257a9517cab6083c32,25000,23596,0,0
66b832257a9517cab6083c33,25000,23596,0,0
66b832257a9517cab6083c37,25000,23597,0,0
66b832257a9517cab6083c38,25000,23597,0,0
66b832257a9517cab6083c3f,25000,23599,0,0
66b832257a9517cab6083c40,25000,23599,0,0
66b832257a9517cab6083c41,25000,23599,0,0
66b832257a9517cab6083c42,25000,23599,0,0
66b832257a9517cab6083c43,25000,23599,0,0
66b832257a9517cab6083c46,25000,23600,0,0
66b832257a9517cab6083c47,25000,23600,0,0
66b832257a9517cab6083c48,25000,23600,0,0
66b832257a9517cab6083c4a,25000,23601,0,0
66b832257a9517cab6083c4b,25000,23601,0,0
66b832257a9517cab6083c4c,25000,23601,0,0
66b832257a9517cab6083c4d,25000,23601,0,0
66b832257a9517cab6083c4e,25000,23601,0,0
66b832257a9517cab6083c50,25000,23602,0,0
66b832257a9517cab6083c51,25000,23602,0,0
66b832257a9517cab6083c52,25000,23602,0,0
66b832257a9517cab6083c53,25000,23602,0,0
66b832257a9517cab6083c54,25000,23602,0,0
66b832257a9517cab6083c55,25000,23602,0,0
66b832257a9517cab6083c56,25000,23602,0,0
66b832257a9517cab6083c57,25000,23602,0,0
66b832257a9517cab6083c5a,25000,23603,0,0
66b832257a9517cab6083c5b,25000,23603,0,0
66b832257a9517cab6083c60,25000,23604,0,0
66b832257a9517cab6083c61,25000,23604,0,0
66b832257a9517cab6083c62,25000,23604,0,0
66b832257a9517cab6083c63,25000,23604,0,0
66b832257a9517cab6083c66,25000,23605,0,0
66b832257a9517cab6083c67,25000,23605,0,0
66b832257a9517cab6083c68,25000,23605,0,0
66b832257a9517cab6083c69,25000,23605,0,0
66b832257a9517cab6083c6a,25000,23605,0,0
66b832257a9517cab6083c6d,25000,23606,0,0
66b832257a9517cab6083c6e,25000,23606,0,0
66b832257a9517cab6083c6f,25000,23606,0,0
66b832257a9517cab6083c70,25000,23606,0,0
66b832257a9517cab6083c73,25000,23607,0,0
66b832257a9517cab6083c74,25000,23607,0,0
66b832257a9517cab6083c75,25000,23607,0,0
66b832257a9517cab6083c79,25000,23608,0,0
66b832257a9517cab6083c7a,25000,23608,0,0
66b832257a9517cab6083c7c,25000,23609,0,0
66b832257a9517cab6083c7d,25000,23609,0,0
66b832257a9517cab6083c7e,25000,23609,0,0
66b832257a9517cab6083c7f,25000,23609,0,0
66b832257a9517cab6083c80,25000,23609,0,0
66b832257a9517cab6083c88,25000,23610,0,0
66b832257a9517cab6083c89,25000,23610,0,0
66b832257a9517cab6083c8a,25000,23610,0,0
66b832257a9517cab6083c8b,25000,23611,0,0
66b832257a9517cab6083c8c,25000,23611,0,0
66b832257a9517cab6083c8d,25000,23611,0,0
66b832257a9517cab6083c8e,25000,23611,0,0
66b832257a9517cab6083c8f,25000,23611,0,0
66b832257a9517cab6083c90,25000,23611,0,0
66b832257a9517cab6083c94,25000,23612,0,0
66b832257a9517cab6083c95,25000,23612,0,0
66b832257a9517cab6083c96,25000,23612,0,0
66b832257a9517cab6083c9b,25000,23613,0,0
66b832257a9517cab6083c9d,25000,23614,0,0
66b832257a9517cab6083c9e,25000,23614,0,0
66b832257a9517cab6083c9f,25000,23614,0,0
66b832257a9517cab6083ca0,25000,23614,0,0
66b832257a9517cab6083ca3,25000,23615,0,0
66b832257a9517cab6083ca4,25000,23615,0,0
66b832257a9517cab6083ca5,25000,23615,0,0
66b832257a9517cab6083ca6,25000,23615,0,0
66b832257a9517cab6083ca7,25000,23615,0,0
66b832257a9517cab6083ca8,25000,23615,0,0
66b832257a9517cab6083ca9,25000,23615,0,0
66b832257a9517cab6083cad,25000,23616,0,0
66b832257a9517cab6083cae,25000,23616,0,0
66b832257a9517cab6083caf,25000,23616,0,0
66b832257a9517cab6083cb0,25000,23616,0,0
66b832257a9517cab6083cb1,25000,23617,0,0
66b832257a9517cab6083cb2,25000,23617,0,0
66b832257a9517cab6083cb3,25000,23617,0,0
66b832257a9517cab6083cb4,25000,23617,0,0
66b832257a9517cab6083cb5,25000,23617,0,0
66b832257a9517cab6083cb6,25000,23617,0,0
66b832257a9517cab6083cba,25000,23618,0,0
66b832257a9517cab6083cbb,25000,23618,0,0
66b832257a9517cab6083cbc,25000,23618,0,0
66b832257a9517cab6083cbd,25000,23618,0,0
66b832257a9517cab6083cbe,25000,23618,0,0
66b832257a9517cab6083cbf,25000,23618,0,0
66b832257a9517cab6083cc0,25000,23618,0,0
66b832257a9517cab6083cc1,25000,23618,0,0
66b832257a9517cab6083cc2,25000,23618,0,0
66b832257a9517cab6083cc6,25000,23619,0,0
66b832257a9517cab6083cc7,25000,23619,0,0
66b832257a9517cab6083cc8,25000,23619,0,0
66b832257a9517cab6083cc9,25000,23619,0,0
66b832257a9517cab6083cca,25000,23619,0,0
66b832257a9517cab6083ccb,25000,23619,0,0
66b832257a9517cab6083ccc,25000,23620,0,0
66b832257a9517cab6083ccf,25000,23621,0,0
66b832257a9517cab6083cd0,25000,23621,0,0
66b832257a9517cab6083cd1,25000,23621,0,0
66b832257a9517cab6083cd2,25000,23621,0,0
66b832257a9517cab6083cd3,25000,23621,0,0
66b832257a9517cab6083cd4,25000,23621,0,0
66b832257a9517cab6083cd9,25000,23622,0,0
66b832257a9517cab6083cda,25000,23622,0,0
66b832257a9517cab6083cdb,25000,23622,0,0
66b832257a9517cab6083cdc,25000,23622,0,0
66b832257a9517cab6083cdd,25000,23622,0,0
66b832257a9517cab6083ce1,25000,23623,0,0
66b832257a9517cab6083ce2,25000,23623,0,0
66b832257a9517cab6083ce3,25000,23623,0,0
66b832257a9517cab6083ce4,25000,23623,0,0
66b832257a9517cab6083ce5,25000,23623,0,0
66b832257a9517cab6083ce6,25000,23624,0,0
66b832257a9517cab6083ce7,25000,23624,0,0
66b832257a9517cab6083ce8,25000,23624,0,0
66b832257a9517cab6083ce9,25000,23624,0,0
66b832257a9517cab6083cea,25000,23624,0,0
66b832257a9517cab6083ceb,25000,23624,0,0
66b832257a9517cab6083cec,25000,23624,0,0
66b832257a9517cab6083cee,25000,23625,0,0
66b832257a9517cab6083cef,25000,23625,0,0
66b832257a9517cab6083cf0,25000,23625,0,0
66b832257a9517cab6083cf3,25000,23626,0,0
66b832257a9517cab6083cf4,25000,23626,0,0
66b832257a9517cab6083cf5,25000,23626,0,0
66b832257a9517cab6083cf6,25000,23626,0,0
66b832257a9517cab6083cf7,25000,23626,0,0
66b832257a9517cab6083cfa,25000,23627,0,0
66b832257a9517cab6083cfb,25000,23627,0,0
66b832257a9517cab6083cfc,25000,23627,0,0
66b832257a9517cab6083cfe,25000,23628,0,0
66b832257a9517cab6083d00,25000,23629,0,0
66b832257a9517cab6083d01,25000,23629,0,0
66b832257a9517cab6083d02,25000,23629,0,0
66b832257a9517cab6083d03,25000,23629,0,0
66b832257a9517cab6083d04,25000,23629,0,0
66b832257a9517cab6083d05,25000,23629,0,0
66b832257a9517cab6083d06,25000,23630,0,0
66b832257a9517cab6083d07,25000,23630,0,0
66b832257a9517cab6083d08,25000,23630,0,0
66b832257a9517cab6083d09,25000,23630,0,0
66b832257a9517cab6083d0a,25000,23630,0,0
66b832257a9517cab6083d0e,25000,23631,0,0
66b832257a9517cab6083d0f,25000,23631,0,0
66b832257a9517cab6083d16,25000,23632,0,0
66b832257a9517cab6083d17,25000,23632,0,0
66b832257a9517cab6083d18,25000,23632,0,0
66b832257a9517cab6083d19,25000,23633,0,0
66b832257a9517cab6083d1a,25000,23633,0,0
66b832257a9517cab6083d1b,25000,23633,0,0
66b832257a9517cab6083d1c,25000,23633,0,0
66b832257a9517cab6083d1d,25000,23633,0,0
66b832257a9517cab6083d1e,25000,23633,0,0
66b832257a9517cab6083d1f,25000,23634,0,0
66b832257a9517cab6083d20,25000,23634,0,0
66b832257a9517cab6083d21,25000,23634,0,0
66b832257a9517cab6083d22,25000,23634,0,0
66b832257a9517cab6083d23,25000,23634,0,0
66b832257a9517cab6083d24,25000,23634,0,0
66b832257a9517cab6083d25,25000,23634,0,0
66b832257a9517cab6083d26,25000,23634,0,0
66b832257a9517cab6083d28,25000,23635,0,0
66b832257a9517cab6083d29,25000,23635,0,0
66b832257a9517cab6083d2d,25000,23636,0,0
66b832257a9517cab6083d2e,25000,23636,0,0
66b832257a9517cab6083d2f,25000,23636,0,0
66b832257a9517cab6083d31,25000,23637,0,0
66b832257a9517cab6083d32,25000,23637,0,0
66b832257a9517cab6083d33,25000,23637,0,0
66b832257a9517cab6083d34,25000,23637,0,0
66b832257a9517cab6083d37,25000,23638,0,0
66b832257a9517cab6083d38,25000,23638,0,0
66b832257a9517cab6083d39,25000,23638,0,0
66b832257a9517cab6083d3a,25000,23638,0,0
66b832257a9517cab6083d3b,25000,23638,0,0
66b832257a9517cab6083d3c,25000,23639,0,0
66b832257a9517cab6083d3d,25000,23639,0,0
66b832257a9517cab6083d3e,25000,23639,0,0
66b832257a9517cab6083d3f,25000,23639,0,0
66b832257a9517cab6083d40,25000,23639,0,0
66b832257a9517cab6083d41,25000,23639,0,0
66b832257a9517cab6083d42,25000,23640,0,0
66b832257a9517cab6083d43,25000,23640,0,0
66b832257a9517cab6083d44,25000,23640,0,0
66b832257a9517cab6083d45,25000,23640,0,0
66b832257a9517cab6083d46,25000,23640,0,0
66b832257a9517cab6083d47,25000,23640,0,0
66b832257a9517cab6083d48,25000,23640,0,0
66b832257a9517cab6083d4b,25000,23641,0,0
66b832257a9517cab6083d4c,25000,23641,0,0
66b832257a9517cab6083d4d,25000,23641,0,0
66b832257a9517cab6083d50,25000,23642,0,0
66b832257a9517cab6083d51,25000,23642,0,0
66b832257a9517cab6083d52,25000,23642,0,0
66b832257a9517cab6083d53,25000,23642,0,0
66b832257a9517cab6083d55,25000,23643,0,0
66b832257a9517cab6083d56,25000,23643,0,0
66b832257a9517cab6083d57,25000,23643,0,0
66b832257a9517cab6083d58,25000,23643,0,0
66b832257a9517cab6083d5d,25000,23644,0,0
66b832257a9517cab6083d5e,25000,23644,0,0
66b832257a9517cab6083d63,25000,23645,0,0
66b832257a9517cab6083d64,25000,23645,0,0
66b832257a9517cab6083d65,25000,23645,0,0
66b832257a9517cab6083d67,25000,23646,0,0
66b832257a9517cab6083d68,25000,23647,0,0
66b832257a9517cab6083d69,25000,23647,0,0
66b832257a9517cab6083d6a,25000,23647,0,0
66b832257a9517cab6083d6d,25000,23648,0,0
66b832257a9517cab6083d6e,25000,23648,0,0
66b832257a9517cab6083d6f,25000,23648,0,0
66b832257a9517cab6083d70,25000,23648,0,0
66b832257a9517cab6083d71,25000,23648,0,0
66b832257a9517cab6083d74,25000,23649,0,0
66b832257a9517cab6083d75,25000,23649,0,0
66b832257a9517cab6083d76,25000,23649,0,0
66b832257a9517cab6083d77,25000,23649,0,0
66b832257a9517cab6083d78,25000,23649,0,0
66b832257a9517cab6083d79,25000,23649,0,0
66b832257a9517cab6083d7d,25000,23650,0,0
66b832257a9517cab6083d7e,25000,23650,0,0
66b832257a9517cab6083d7f,25000,23650,0,0
66b832257a9517cab6083d80,25000,23650,0,0
66b832257a9517cab6083d82,25000,23651,0,0
66b832257a9517cab6083d83,25000,23651,0,0
66b832257a9517cab6083d84,25000,23651,0,0
66b832257a9517cab6083d85,25000,23651,0,0
66b832257a9517cab6083d86,25000,23651,0,0
66b832257a9517cab6083d88,25000,23652,0,0
66b832257a9517cab6083d89,25000,23652,0,0
66b832257a9517cab6083d8a,25000,23652,0,0
66b832257a9517cab6083d8b,25000,23652,0,0
66b832257a9517cab6083d90,25000,23653,0,0
66b832257a9517cab6083d91,25000,23653,0,0
66b832257a9517cab6083d92,25000,23653,0,0
66b832257a9517cab6083d93,25000,23653,0,0
66b832257a9517cab6083d94,25000,23653,0,0
66b832257a9517cab6083d95,25000,23653,0,0
66b832257a9517cab6083d96,25000,23653,0,0
66b832257a9517cab6083d97,25000,23654,0,0
66b832257a9517cab6083d98,25000,23654,0,0
66b832257a9517cab6083d9b,25000,23655,0,0
66b832257a9517cab6083d9c,25000,23655,0,0
66b832257a9517cab6083d9d,25000,23655,0,0
66b832257a9517cab6083d9e,25000,23655,0,0
66b832257a9517cab6083da0,25000,23656,0,0
66b832257a9517cab6083da1,25000,23656,0,0
66b832257a9517cab6083da2,25000,23656,0,0
66b832257a9517cab6083da4,25000,23657,0,0
66b832257a9517cab6083da5,25000,23657,0,0
66b832257a9517cab6083da6,25000,23657,0,0
66b832257a9517cab6083da7,25000,23657,0,0
66b832257a9517cab6083dac,25000,23659,0,0
66b832257a9517cab6083dad,25000,23659,0,0
66b832257a9517cab6083dae,25000,23659,0,0
66b832257a9517cab6083daf,25000,23659,0,0
66b832257a9517cab6083db0,25000,23659,0,0
66b832257a9517cab6083db1,25000,23659,0,0
66b832257a9517cab6083db2,25000,23659,0,0
66b832257a9517cab6083db5,25000,23660,0,0
66b832257a9517cab6083db6,25000,23660,0,0
66b832257a9517cab6083db7,25000,23660,0,0
66b832257a9517cab6083dbd,25000,23661,0,0
66b832257a9517cab6083dbe,25000,23661,0,0
66b832257a9517cab6083dbf,25000,23661,0,0
66b832257a9517cab6083dc1,25000,23662,0,0
66b832257a9517cab6083dc2,25000,23662,0,0
66b832257a9517cab6083dc5,25000,23663,0,0
66b832257a9517cab6083dc6,25000,23663,0,0
66b832257a9517cab6083dc7,25000,23663,0,0
66b832257a9517cab6083dc8,25000,23663,0,0
66b832257a9517cab6083dc9,25000,23663,0,0
66b832257a9517cab6083dca,25000,23663,0,0
66b832257a9517cab6083dcb,25000,23663,0,0
66b832257a9517cab6083dcd,25000,23664,0,0
66b832257a9517cab6083dce,25000,23664,0,0
66b832257a9517cab6083dcf,25000,23664,0,0
66b832257a9517cab6083dd4,25000,23665,0,0
66b832257a9517cab6083dd5,25000,23665,0,0
66b832257a9517cab6083dd6,25000,23665,0,0
66b832257a9517cab6083dda,25000,23666,0,0
66b832257a9517cab6083ddb,25000,23666,0,0
66b832257a9517cab6083ddc,25000,23666,0,0
66b832257a9517cab6083ddd,25000,23666,0,0
66b832257a9517cab6083de1,25000,23667,0,0
66b832257a9517cab6083de2,25000,23667,0,0
66b832257a9517cab6083de3,25000,23667,0,0
66b832257a9517cab6083de4,25000,23667,0,0
66b832257a9517cab6083de5,25000,23667,0,0
66b832257a9517cab6083de9,25000,23668,0,0
66b832257a9517cab6083dea,25000,23668,0,0
66b832257a9517cab6083deb,25000,23668,0,0
66b832257a9517cab6083dec,25000,23668,0,0
66b832257a9517cab6083ded,25000,23668,0,0
66b832257a9517cab6083df1,25000,23669,0,0
66b832257a9517cab6083df2,25000,23669,0,0
66b832257a9517cab6083df3,25000,23669,0,0
66b832257a9517cab6083df6,25000,23670,0,0
66b832257a9517cab6083df7,25000,23670,0,0
66b832257a9517cab6083df8,25000,23670,0,0
66b832257a9517cab6083df9,25000,23670,0,0
66b832257a9517cab6083dfa,25000,23670,0,0
66b832257a9517cab6083dfb,25000,23670,0,0
66b832257a9517cab6083dfc,25000,23670,0,0
66b832257a9517cab6083dfd,25000,23670,0,0
66b832257a9517cab6083dfe,25000,23670,0,0
66b832257a9517cab6083dff,25000,23670,0,0
66b832257a9517cab6083e03,25000,23671,0,0
66b832257a9517cab6083e04,25000,23671,0,0
66b832257a9517cab6083e05,25000,23671,0,0
66b832257a9517cab6083e06,25000,23671,0,0
66b832257a9517cab6083e08,25000,23672,0,0
66b832257a9517cab6083e09,25000,23672,0,0
66b832257a9517cab6083e0a,25000,23672,0,0
66b832257a9517cab6083e0f,25000,23673,0,0
66b832257a9517cab6083e10,25000,23673,0,0
66b832257a9517cab6083e11,25000,23673,0,0
66b832257a9517cab6083e13,25000,23674,0,0
66b832257a9517cab6083e14,25000,23674,0,0
66b832257a9517cab6083e15,25000,23674,0,0
66b832257a9517cab6083e16,25000,23674,0,0
66b832257a9517cab6083e18,25000,23675,0,0
66b832257a9517cab6083e19,25000,23675,0,0
66b832257a9517cab6083e1a,25000,23675,0,0
66b832257a9517cab6083e1b,25000,23675,0,0
66b832257a9517cab6083e1c,25000,23675,0,0
66b832257a9517cab6083e1f,25000,23676,0,0
66b832257a9517cab6083e20,25000,23676,0,0
66b832257a9517cab6083e21,25000,23676,0,0
66b832257a9517cab6083e22,25000,23676,0,0
66b832257a9517cab6083e23,25000,23676,0,0
66b832257a9517cab6083e26,25000,23677,0,0
66b832257a9517cab6083e27,25000,23677,0,0
66b832257a9517cab6083e28,25000,23677,0,0
66b832257a9517cab6083e2b,25000,23678,0,0
66b832257a9517cab6083e2c,25000,23678,0,0
66b832257a9517cab6083e2d,25000,23678,0,0
66b832257a9517cab6083e2e,25000,23678,0,0
66b832257a9517cab6083e2f,25000,23678,0,0
66b832257a9517cab6083e33,25000,23679,0,0
66b832257a9517cab6083e34,25000,23679,0,0
66b832257a9517cab6083e35,25000,23679,0,0
66b832257a9517cab6083e36,25000,23679,0,0
66b832257a9517cab6083e37,25000,23679,0,0
66b832257a9517cab6083e38,25000,23679,0,0
66b832257a9517cab6083e39,25000,23680,0,0
66b832257a9517cab6083e3a,25000,23680,0,0
66b832257a9517cab6083e3b,25000,23680,0,0
66b832257a9517cab6083e3d,25000,23681,0,0
66b832257a9517cab6083e3e,25000,23681,0,0
66b832257a9517cab6083e3f,25000,23681,0,0
66b832257a9517cab6083e42,25000,23682,0,0
66b832257a9517cab6083e43,25000,23682,0,0
66b832257a9517cab6083e44,25000,23682,0,0
66b832257a9517cab6083e45,25000,23682,0,0
66b832257a9517cab6083e46,25000,23682,0,0
66b832257a9517cab6083e47,25000,23682,0,0
66b832257a9517cab6083e48,25000,23682,0,0
66b832257a9517cab6083e4a,25000,23683,0,0
66b832257a9517cab6083e51,25000,23684,0,0
66b832257a9517cab6083e52,25000,23684,0,0
66b832257a9517cab6083e55,25000,23685,0,0
66b832257a9517cab6083e56,25000,23685,0,0
66b832257a9517cab6083e57,25000,23685,0,0
66b832257a9517cab6083e58,25000,23685,0,0
66b832257a9517cab6083e59,25000,23685,0,0
66b832257a9517cab6083e5a,25000,23685,0,0
66b832257a9517cab6083e5e,25000,23686,0,0
66b832257a9517cab6083e5f,25000,23686,0,0
66b832257a9517cab6083e61,25000,23687,0,0
66b832257a9517cab6083e62,25000,23687,0,0
66b832257a9517cab6083e63,25000,23687,0,0
66b832257a9517cab6083e66,25000,23688,0,0
66b832257a9517cab6083e67,25000,23688,0,0
66b832257a9517cab6083e68,25000,23688,0,0
66b832257a9517cab6083e69,25000,23688,0,0
66b832257a9517cab6083e6a,25000,23688,0,0
66b832257a9517cab6083e6b,25000,23688,0,0
66b832257a9517cab6083e6e,25000,23689,0,0
66b832257a9517cab6083e6f,25000,23689,0,0
66b832257a9517cab6083e70,25000,23690,0,0
66b832257a9517cab6083e71,25000,23690,0,0
66b832257a9517cab6083e72,25000,23690,0,0
66b832257a9517cab6083e73,25000,23690,0,0
66b832257a9517cab6083e74,25000,23690,0,0
66b832257a9517cab6083e75,25000,23690,0,0
66b832257a9517cab6083e77,25000,23691,0,0
66b832257a9517cab6083e78,25000,23691,0,0
66b832257a9517cab6083e79,25000,23691,0,0
66b832257a9517cab6083e7a,25000,23691,0,0
66b832257a9517cab6083e7b,25000,23691,0,0
66b832257a9517cab6083e7c,25000,23691,0,0
66b832257a9517cab6083e7f,25000,23692,0,0
66b832257a9517cab6083e80,25000,23692,0,0
66b832257a9517cab6083e81,25000,23692,0,0
66b832257a9517cab6083e82,25000,23692,0,0
66b832257a9517cab6083e83,25000,23692,0,0
66b832257a9517cab6083e84,25000,23692,0,0
66b832257a9517cab6083e85,25000,23692,0,0
66b832257a9517cab6083e87,25000,23693,0,0
66b832257a9517cab6083e88,25000,23693,0,0
66b832257a9517cab6083e89,25000,23693,0,0
66b832257a9517cab6083e8a,25000,23693,0,0
66b832257a9517cab6083e8c,25000,23694,0,0
66b832257a9517cab6083e8d,25000,23694,0,0
66b832257a9517cab6083e8e,25000,23694,0,0
66b832257a9517cab6083e8f,25000,23694,0,0
66b832257a9517cab6083e90,25000,23694,0,0
66b832257a9517cab6083e92,25000,23695,0,0
66b832257a9517cab6083e93,25000,23695,0,0
66b832257a9517cab6083e94,25000,23695,0,0
66b832257a9517cab6083e95,25000,23695,0,0
66b832257a9517cab6083e96,25000,23695,0,0
66b832257a9517cab6083e97,25000,23695,0,0
66b832257a9517cab6083e98,25000,23695,0,0
66b832257a9517cab6083e99,25000,23695,0,0
66b832257a9517cab6083e9e,25000,23696,0,0
66b832257a9517cab6083e9f,25000,23696,0,0
66b832257a9517cab6083ea0,25000,23696,0,0
66b832257a9517cab6083ea1,25000,23696,0,0
66b832257a9517cab6083ea2,25000,23696,0,0
66b832257a9517cab6083ea3,25000,23696,0,0
66b832257a9517cab6083ea7,25000,23697,0,0
66b832257a9517cab6083ea8,25000,23697,0,0
66b832257a9517cab6083ea9,25000,23697,0,0
66b832257a9517cab6083eaa,25000,23697,0,0
66b832257a9517cab6083eab,25000,23697,0,0
66b832257a9517cab6083eac,25000,23697,0,0
66b832257a9517cab6083ead,25000,23697,0,0
66b832257a9517cab6083eae,25000,23697,0,0
66b832257a9517cab6083eaf,25000,23697,0,0
66b832257a9517cab6083eb2,25000,23698,0,0
66b832257a9517cab6083eb3,25000,23698,0,0
66b832257a9517cab6083eb4,25000,23698,0,0
66b832257a9517cab6083eb5,25000,23698,0,0
66b832257a9517cab6083eb6,25000,23698,0,0
66b832257a9517cab6083eb7,25000,23698,0,0
66b832257a9517cab6083eb8,25000,23698,0,0
66b832257a9517cab6083eb9,25000,23698,0,0
66b832257a9517cab6083eba,25000,23698,0,0
66b832257a9517cab6083ebb,25000,23698,0,0
66b832257a9517cab6083ebc,25000,23698,0,0
66b832257a9517cab6083ebe,25000,23699,0,0
66b832257a9517cab6083ebf,25000,23699,0,0
66b832257a9517cab6083ec0,25000,23699,0,0
66b832257a9517cab6083ec1,25000,23699,0,0
66b832257a9517cab6083ec2,25000,23699,0,0
66b832257a9517cab6083ec3,25000,23699,0,0
66b832257a9517cab6083ec4,25000,23699,0,0
66b832257a9517cab6083ec6,25000,23700,0,0
66b832257a9517cab6083ec7,25000,23700,0,0
66b832257a9517cab6083ec8,25000,23700,0,0
66b832257a9517cab6083ecb,25000,23701,0,0
66b832257a9517cab6083ecc,25000,23701,0,0
66b832257a9517cab6083ecd,25000,23701,0,0
66b832257a9517cab6083ece,25000,23701,0,0
66b832257a9517cab6083ecf,25000,23701,0,0
66b832257a9517cab6083ed0,25000,23701,0,0
66b832257a9517cab6083ed4,25000,23702,0,0
66b832257a9517cab6083ed5,25000,23702,0,0
66b832257a9517cab6083ed6,25000,23702,0,0
66b832257a9517cab6083ed7,25000,23702,0,0
66b832257a9517cab6083ed8,25000,23702,0,0
66b832257a9517cab6083ed9,25000,23702,0,0
66b832257a9517cab6083eda,25000,23702,0,0
66b832257a9517cab6083edd,25000,23703,0,0
66b832257a9517cab6083ede,25000,23703,0,0
66b832257a9517cab6083edf,25000,23703,0,0
66b832257a9517cab6083ee0,25000,23703,0,0
66b832257a9517cab6083ee1,25000,23703,0,0
66b832257a9517cab6083ee2,25000,23703,0,0
66b832257a9517cab6083ee3,25000,23703,0,0
66b832257a9517cab6083ee6,25000,23704,0,0
66b832257a9517cab6083ee7,25000,23704,0,0
66b832257a9517cab6083ee8,25000,23704,0,0
66b832257a9517cab6083ee9,25000,23705,0,0
66b832257a9517cab6083eea,25000,23705,0,0
66b832257a9517cab6083eee,25000,23706,0,0
66b832257a9517cab6083eef,25000,23706,0,0
66b832257a9517cab6083ef0,25000,23706,0,0
66b832257a9517cab6083ef1,25000,23706,0,0
66b832257a9517cab6083ef2,25000,23706,0,0
66b832257a9517cab6083ef3,25000,23706,0,0
66b832257a9517cab6083ef4,25000,23706,0,0
66b832257a9517cab6083ef5,25000,23706,0,0
66b832257a9517cab6083ef6,25000,23706,0,0
66b832257a9517cab6083ef7,25000,23706,0,0
66b832257a9517cab6083ef9,25000,23707,0,0
66b832257a9517cab6083efa,25000,23707,0,0
66b832257a9517cab6083efb,25000,23707,0,0
66b832257a9517cab6083efc,25000,23707,0,0
66b832257a9517cab6083efd,25000,23707,0,0
66b832257a9517cab6083eff,25000,23708,0,0
66b832257a9517cab6083f00,25000,23708,0,0
66b832257a9517cab6083f01,25000,23708,0,0
66b832257a9517cab6083f06,25000,23709,0,0
66b832257a9517cab6083f07,25000,23709,0,0
66b832257a9517cab6083f08,25000,23709,0,0
66b832257a9517cab6083f09,25000,23709,0,0
66b832257a9517cab6083f0a,25000,23709,0,0
66b832257a9517cab6083f0c,25000,23710,0,0
66b832257a9517cab6083f0d,25000,23710,0,0
66b832257a9517cab6083f10,25000,23711,0,0
66b832257a9517cab6083f11,25000,23711,0,0
66b832257a9517cab6083f12,25000,23711,0,0
66b832257a9517cab6083f13,25000,23711,0,0
66b832257a9517cab6083f16,25000,23712,0,0
66b832257a9517cab6083f17,25000,23712,0,0
66b832257a9517cab6083f18,25000,23712,0,0
66b832257a9517cab6083f19,25000,23712,0,0
66b832257a9517cab6083f1a,25000,23712,0,0
66b832257a9517cab6083f1b,25000,23712,0,0
66b832257a9517cab6083f1c,25000,23712,0,0
66b832257a9517cab6083f1f,25000,23713,0,0
66b832257a9517cab6083f20,25000,23713,0,0
66b832257a9517cab6083f24,25000,23714,0,0
66b832257a9517cab6083f25,25000,23714,0,0
66b832257a9517cab6083f26,25000,23714,0,0
66b832257a9517cab6083f27,25000,23714,0,0
66b832257a9517cab6083f28,25000,23714,0,0
66b832257a9517cab6083f29,25000,23714,0,0
66b832257a9517cab6083f2a,25000,23715,0,0
66b832257a9517cab6083f2b,25000,23715,0,0
66b832257a9517cab6083f2c,25000,23715,0,0
66b832257a9517cab6083f2d,25000,23715,0,0
66b832257a9517cab6083f2e,25000,23715,0,0
66b832257a9517cab6083f2f,25000,23715,0,0
66b832257a9517cab6083f30,25000,23715,0,0
66b832257a9517cab6083f35,25000,23716,0,0
66b832257a9517cab6083f36,25000,23716,0,0
66b832257a9517cab6083f37,25000,23716,0,0
66b832257a9517cab6083f38,25000,23716,0,0
66b832257a9517cab6083f39,25000,23716,0,0
66b832257a9517cab6083f3a,25000,23717,0,0
66b832257a9517cab6083f3b,25000,23717,0,0
66b832257a9517cab6083f3c,25000,23717,0,0
66b832257a9517cab6083f3d,25000,23717,0,0
66b832257a9517cab6083f3e,25000,23718,0,0
66b832257a9517cab6083f3f,25000,23718,0,0
66b832257a9517cab6083f43,25000,23719,0,0
66b832257a9517cab6083f44,25000,23719,0,0
66b832257a9517cab6083f45,25000,23719,0,0
66b832257a9517cab6083f46,25000,23719,0,0
66b832257a9517cab6083f47,25000,23720,0,0
66b832257a9517cab6083f49,25000,23721,0,0
66b832257a9517cab6083f4a,25000,23721,0,0
66b832257a9517cab6083f4b,25000,23721,0,0
66b832257a9517cab6083f4c,25000,23721,0,0
66b832257a9517cab6083f4d,25000,23721,0,0
66b832257a9517cab6083f4e,25000,23721,0,0
66b832257a9517cab6083f52,25000,23722,0,0
66b832257a9517cab6083f54,25000,23723,0,0
66b832257a9517cab6083f55,25000,23723,0,0
66b832257a9517cab6083f56,25000,23723,0,0
66b832257a9517cab6083f57,25000,23724,0,0
66b832257a9517cab6083f58,25000,23724,0,0
66b832257a9517cab6083f59,25000,23724,0,0
66b832257a9517cab6083f5a,25000,23724,0,0
